player_id,player_name,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
592450,aaron judge,hitting,11,AAA,200.0,3,,https://statsapi.mlb.com/api/v1/people/592450/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
592450,aaron judge,hitting,16,Rookie,200.0,0,,https://statsapi.mlb.com/api/v1/people/592450/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
805999,a. j. ewing,hitting,12,AA,200.0,2,,https://statsapi.mlb.com/api/v1/people/805999/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
647351,abraham toro,hitting,11,AAA,200.0,7,,https://statsapi.mlb.com/api/v1/people/647351/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
668845,aaron schunk,hitting,14,Single-A,200.0,0,,https://statsapi.mlb.com/api/v1/people/668845/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
668845,aaron schunk,hitting,11,AAA,200.0,4,,https://statsapi.mlb.com/api/v1/people/668845/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
592450,aaron judge,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/592450/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
805999,a. j. ewing,hitting,11,AAA,200.0,1,,https://statsapi.mlb.com/api/v1/people/805999/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
805999,a. j. ewing,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/805999/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
592450,aaron judge,hitting,12,AA,200.0,1,,https://statsapi.mlb.com/api/v1/people/592450/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
668845,aaron schunk,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/668845/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
805999,a. j. ewing,hitting,14,Single-A,200.0,2,,https://statsapi.mlb.com/api/v1/people/805999/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
668845,aaron schunk,hitting,16,Rookie,200.0,0,,https://statsapi.mlb.com/api/v1/people/668845/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
592450,aaron judge,hitting,14,Single-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/592450/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
805999,a. j. ewing,hitting,16,Rookie,200.0,2,,https://statsapi.mlb.com/api/v1/people/805999/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
668845,aaron schunk,hitting,12,AA,200.0,1,,https://statsapi.mlb.com/api/v1/people/668845/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
647351,abraham toro,hitting,13,High-A,200.0,2,,https://statsapi.mlb.com/api/v1/people/647351/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
647351,abraham toro,hitting,12,AA,200.0,2,,https://statsapi.mlb.com/api/v1/people/647351/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
647351,abraham toro,hitting,14,Single-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/647351/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
647351,abraham toro,hitting,16,Rookie,200.0,2,,https://statsapi.mlb.com/api/v1/people/647351/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
691182,adael amador,hitting,11,AAA,200.0,2,,https://statsapi.mlb.com/api/v1/people/691182/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
691182,adael amador,hitting,12,AA,200.0,2,,https://statsapi.mlb.com/api/v1/people/691182/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
691182,adael amador,hitting,14,Single-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/691182/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
691182,adael amador,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/691182/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
624428,adam frazier,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/624428/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
624428,adam frazier,hitting,12,AA,200.0,2,,https://statsapi.mlb.com/api/v1/people/624428/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
691182,adael amador,hitting,16,Rookie,200.0,2,,https://statsapi.mlb.com/api/v1/people/691182/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
680718,addison barger,hitting,12,AA,200.0,1,,https://statsapi.mlb.com/api/v1/people/680718/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
680718,addison barger,hitting,16,Rookie,200.0,2,,https://statsapi.mlb.com/api/v1/people/680718/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
680718,addison barger,hitting,13,High-A,200.0,2,,https://statsapi.mlb.com/api/v1/people/680718/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
624428,adam frazier,hitting,11,AAA,200.0,3,,https://statsapi.mlb.com/api/v1/people/624428/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
624428,adam frazier,hitting,16,Rookie,200.0,0,,https://statsapi.mlb.com/api/v1/people/624428/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
680718,addison barger,hitting,11,AAA,200.0,4,,https://statsapi.mlb.com/api/v1/people/680718/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
624428,adam frazier,hitting,14,Single-A,200.0,0,,https://statsapi.mlb.com/api/v1/people/624428/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
668939,adley rutschman,hitting,11,AAA,200.0,3,,https://statsapi.mlb.com/api/v1/people/668939/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
680718,addison barger,hitting,14,Single-A,200.0,3,,https://statsapi.mlb.com/api/v1/people/680718/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
668939,adley rutschman,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/668939/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
668939,adley rutschman,hitting,12,AA,200.0,2,,https://statsapi.mlb.com/api/v1/people/668939/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
668939,adley rutschman,hitting,16,Rookie,200.0,1,,https://statsapi.mlb.com/api/v1/people/668939/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
666969,adolis garcía,hitting,14,Single-A,200.0,0,,https://statsapi.mlb.com/api/v1/people/666969/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
666969,adolis garcía,hitting,16,Rookie,200.0,0,,https://statsapi.mlb.com/api/v1/people/666969/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T18:57:07+09:00
680728,adrian del castillo,hitting,12,AA,200.0,1,,https://statsapi.mlb.com/api/v1/people/680728/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
666969,adolis garcía,hitting,12,AA,200.0,1,,https://statsapi.mlb.com/api/v1/people/666969/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T18:57:07+09:00
666969,adolis garcía,hitting,13,High-A,200.0,0,,https://statsapi.mlb.com/api/v1/people/666969/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
668939,adley rutschman,hitting,14,Single-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/668939/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
666969,adolis garcía,hitting,11,AAA,200.0,3,,https://statsapi.mlb.com/api/v1/people/666969/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T18:57:07+09:00
680728,adrian del castillo,hitting,13,High-A,200.0,1,,https://statsapi.mlb.com/api/v1/people/680728/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T18:57:07+09:00
680728,adrian del castillo,hitting,14,Single-A,200.0,2,,https://statsapi.mlb.com/api/v1/people/680728/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T18:57:07+09:00
